TOA5	CR1000	CR1000	93112	CR1000.Std.32.03	CPU:JacksonLaneV2.CR1	20188	Table1	
TIMESTAMP	RECORD	BattV	PTemp_C	GP_CO2Conc	GP_CO2HiConc	GP_Temp		
TS	RN	Volts	Deg C	ppm CO2	ppm CO2	Deg C		
		Smp	Smp	Smp	Smp	Smp		
12/12/2022 0:30	17863	12.02	4.365	693.58	604.15	9.851		
12/12/2022 1:00	17864	12.02	3.892	688.27	598.9	9.466		
12/12/2022 1:30	17865	12.03	3.612	688.92	599.49	9.862		
12/12/2022 2:00	17866	12.03	3.506	703.14	613.71	9.925		
12/12/2022 2:30	17867	12.02	3.292	710.61	621.27	9.477		
12/12/2022 3:00	17868	12.02	2.971	713.58	624.33	9.049		
12/12/2022 3:30	17869	12.02	2.695	717.31	628.1	8.909		
12/12/2022 4:00	17870	12.02	2.503	717.17	627.96	8.863		
12/12/2022 4:30	17871	12.02	2.311	718.62	629.45	8.705		
12/12/2022 5:00	17872	12.01	2.203	701.52	612.26	8.923		
12/12/2022 5:30	17873	12.01	2.225	698.76	609.41	9.338		
12/12/2022 6:00	17874	12.02	2.331	699.36	609.94	9.798		
12/12/2022 6:30	17875	12.02	2.46	679.1	589.64	10.054		
12/12/2022 7:00	17876	12.01	2.523	684.31	594.85	10.026		
12/12/2022 7:30	17877	12.01	2.395	699.8	610.49	9.152		
12/12/2022 8:00	17878	12.01	2.096	690.8	601.62	8.402		
12/12/2022 8:30	17879	12.01	1.712	702.35	613.26	7.936		
12/12/2022 9:00	17880	12.01	1.48	692.17	603.07	7.921		
12/12/2022 9:30	17881	12.01	1.457	676.47	587.28	8.448		
12/12/2022 10:00	17882	12.01	1.97	678.67	589.19	10.182		
12/12/2022 10:30	17883	12.01	2.758	673.31	583.65	11.484		
12/12/2022 11:00	17884	12.01	3.721	664.15	574.48	11.822		
12/12/2022 11:30	17885	12.01	4.514	652.72	563.04	12.46		
12/12/2022 12:00	17886	12	5.051	672.4	582.49	13.279		
12/12/2022 12:30	17887	12.01	6.005	643.02	553.14	14.683		
12/12/2022 13:00	17888	12.02	6.482	645.63	555.75	14.506		
12/12/2022 13:30	17889	12.02	6.744	656.2	566.28	14.134		
12/12/2022 14:00	17890	12.01	6.918	651.99	562.11	14.051		
12/12/2022 14:30	17891	12.01	7.094	651.77	561.87	14.261		
12/12/2022 15:00	17892	12.01	7.245	653.51	563.6	14.193		
12/12/2022 15:30	17893	12.02	7.202	653.04	563.19	13.702		
12/12/2022 16:00	17894	12.02	6.918	657.62	567.79	13.26		
12/12/2022 16:30	17895	12.01	6.656	655.84	566.07	12.931		
12/12/2022 17:00	17896	12.01	6.396	661.59	571.81	12.797		
12/12/2022 17:30	17897	12.02	6.025	654.35	564.7	12.188		
12/12/2022 18:00	17898	12.02	5.44	680.93	591.27	11.339		
12/12/2022 18:30	17899	12.01	4.837	680.24	590.69	10.613		
12/12/2022 19:00	17900	12.01	4.342	673.51	584.08	10.02		
12/12/2022 19:30	17901	12.01	3.85	692.78	603.41	9.468		
12/12/2022 20:00	17902	12.02	3.292	708.07	618.82	8.925		
12/12/2022 20:30	17903	12.02	2.907	692.84	603.53	9.096		
12/12/2022 21:00	17904	12.01	2.887	668.68	579.29	9.8		
12/12/2022 21:30	17905	12.01	3.036	659.14	569.73	10.302		
12/12/2022 22:00	17906	12.01	3.122	665.66	576.19	10.469		
12/12/2022 22:30	17907	12.01	3.142	663.37	573.89	10.53		
12/12/2022 23:00	17908	12.01	3.122	650.51	561.18	10.131		
12/12/2022 23:30	17909	12	2.907	649.47	560.25	9.426		
12/13/2022 0:00	17910	12	2.438	665.93	576.79	8.396		
12/13/2022 0:30	17911	12.01	1.841	676.72	587.7	7.519		
12/13/2022 1:00	17912	12.01	1.267	686.18	597.27	6.867		
12/13/2022 1:30	17913	12	0.797	687.65	598.79	6.593		
12/13/2022 2:00	17914	11.99	0.436	672.93	584.12	6.43		
12/13/2022 2:30	17915	11.99	0.117	686.51	597.75	6.063		
12/13/2022 3:00	17916	12	-0.181	685.12	596.42	5.799		
12/13/2022 3:30	17917	12	-0.416	691.11	602.44	5.613		
12/13/2022 4:00	17918	11.99	-0.628	674.4	585.76	5.492		
12/13/2022 4:30	17919	11.99	-0.841	682.88	594.27	5.322		
12/13/2022 5:00	17920	12	-1.033	672.99	584.45	5.042		
12/13/2022 5:30	17921	11.99	-1.202	691.27	602.73	5.01		
12/13/2022 6:00	17922	11.99	-1.351	672.87	584.36	4.848		
12/13/2022 6:30	17923	11.98	-1.523	682.99	594.49	4.749		
12/13/2022 7:00	17924	11.98	-1.672	674.99	586.54	4.565		
12/13/2022 7:30	17925	11.99	-1.801	680.36	591.9	4.536		
12/13/2022 8:00	17926	11.99	-1.927	673.41	584.98	4.473		
12/13/2022 8:30	17927	11.99	-2.079	679.06	590.63	4.421		
12/13/2022 9:00	17928	11.98	-2.122	679.19	590.72	4.596		
12/13/2022 9:30	17929	11.98	-2.013	665.1	576.58	5.03		
12/13/2022 10:00	17930	11.98	-1.543	685.83	597.02	6.331		
12/13/2022 10:30	17931	11.98	-0.884	679.28	590.21	7.742		
12/13/2022 11:00	17932	11.98	-0.138	666.76	577.75	7.623		
12/13/2022 11:30	17933	11.98	0.628	692.82	603.41	9.697001		
12/13/2022 12:00	17934	11.98	1.48	702.44	612.76	11.483		
12/13/2022 12:30	17935	11.98	1.99	647.14	557.55	12.091		
12/13/2022 13:00	17936	11.98	2.225	646.82	557.36	11.152		
12/13/2022 13:30	17937	11.98	2.566	664.53	574.92	11.394		
12/13/2022 14:00	17938	11.98	3.526	687.24	597.31	13.178		
12/13/2022 14:30	17939	11.99	4.042	660.73	570.72	14.587		
12/13/2022 15:00	17940	11.99	4.042	645.73	555.99	13.34		
12/13/2022 15:30	17941	11.99	3.827	660.5	570.7	12.897		
12/13/2022 16:00	17942	11.99	3.784	652.71	563.08	12.071		
12/13/2022 16:30	17943	11.99	3.635	650.69	561.16	11.466		
12/13/2022 17:00	17944	11.99	3.271	658	568.61	10.183		
12/13/2022 17:30	17945	11.99	2.715	678.39	589.13	8.907		
12/13/2022 18:00	17946	11.98	1.97	671.3	582.25	7.749		
12/13/2022 18:30	17947	11.98	1.267	673.63	584.71	6.965		
12/13/2022 19:00	17948	11.98	0.691	675.68	586.86	6.452		
12/13/2022 19:30	17949	11.99	0.203	681.55	592.83	5.88		
12/13/2022 20:00	17950	11.99	-0.244	670.75	582.13	5.434		
12/13/2022 20:30	17951	11.98	-0.585	680.42	591.8	5.352		
12/13/2022 21:00	17952	11.98	-0.884	672.64	584.12	4.909		
12/13/2022 21:30	17953	11.99	-1.159	670.61	582.16	4.591		
12/13/2022 22:00	17954	11.98	-1.437	661.04	572.7	4.177		
12/13/2022 22:30	17955	11.98	-1.692	663.13	574.8	4.076		
12/13/2022 23:00	17956	11.98	-1.927	673.05	584.75	3.807		
12/13/2022 23:30	17957	11.97	-2.162	660.21	571.98	3.658		
12/14/2022 0:00	17958	11.98	-2.4	660.54	572.36	3.394		
12/14/2022 0:30	17959	11.98	-2.655	673.3	585.15	3.125		
12/14/2022 1:00	17960	11.97	-2.869	680.45	592.33	2.985		
12/14/2022 1:30	17961	11.97	-3.107	677.37	589.34	2.58		
12/14/2022 2:00	17962	11.97	-3.342	679.33	591.35	2.33		
12/14/2022 2:30	17963	11.97	-3.536	686.95	598.98	2.303		
12/14/2022 3:00	17964	11.97	-3.708	686.78	598.78	2.425		
12/14/2022 3:30	17965	11.96	-3.859	679.96	592	2.249		
12/14/2022 4:00	17966	11.96	-4.008	679.93	592	2.065		
12/14/2022 4:30	17967	11.97	-4.096	687.99	599.98	2.475		
12/14/2022 5:00	17968	11.97	-4.051	692.04	603.97	2.775		
12/14/2022 5:30	17969	11.96	-4.051	682.54	594.41	3.007		
12/14/2022 6:00	17970	11.95	-4.074	688.39	600.29	2.928		
12/14/2022 6:30	17971	11.95	-4.139	690.51	602.42	2.869		
12/14/2022 7:00	17972	11.96	-4.182	691.39	603.28	2.934		
12/14/2022 7:30	17973	11.96	-4.182	678.85	590.75	2.857		
12/14/2022 8:00	17974	11.96	-4.268	681.12	593.09	2.533		
12/14/2022 8:30	17975	11.95	-4.376	679.8	591.75	2.608		
12/14/2022 9:00	17976	11.95	-4.311	682.24	594.14	2.875		
12/14/2022 9:30	17977	11.95	-4.008	690.46	602.14	3.925		
12/14/2022 10:00	17978	11.96	-3.256	712.87	624.25	5.748		
12/14/2022 10:30	17979	11.95	-2.142	692.1	603.04	7.684		
12/14/2022 11:00	17980	11.95	-0.904	675.14	585.92	8.674		
12/14/2022 11:30	17981	11.95	0.097	676.26	586.84	9.881		
12/14/2022 12:00	17982	11.96	0.777	662.58	573.14	10.35		
12/14/2022 12:30	17983	11.96	1.267	657.56	568.03	11.117		
12/14/2022 13:00	17984	11.96	1.735	652.23	562.75	11.054		
12/14/2022 13:30	17985	11.96	2.139	654.86	565.31	11.368		
12/14/2022 14:00	17986	11.97	2.438	654.35	564.8	11.425		
12/14/2022 14:30	17987	11.97	2.587	644.96	555.45	11.686		
12/14/2022 15:00	17988	11.97	2.652	655.59	565.99	11.73		
12/14/2022 15:30	17989	11.97	2.758	649.77	560.24	11.52		
12/14/2022 16:00	17990	11.97	2.736	651.59	562.1	11.096		
12/14/2022 16:30	17991	11.98	2.652	655.81	566.33	10.887		
12/14/2022 17:00	17992	11.98	2.417	666.88	577.43	10.294		
12/14/2022 17:30	17993	11.97	1.99	672.77	583.46	9.242		
12/14/2022 18:00	17994	11.97	1.394	671.41	582.31	8.036		
12/14/2022 18:30	17995	11.97	0.777	667.07	578.15	7.125		
12/14/2022 19:00	17996	11.97	0.266	677.22	588.36	6.666		
12/14/2022 19:30	17997	11.97	-0.118	664.43	575.7	6.12		
12/14/2022 20:00	17998	11.96	-0.436	668.91	580.19	5.987		
12/14/2022 20:30	17999	11.96	-0.649	672.27	583.58	5.741		
12/14/2022 21:00	18000	11.97	-0.884	670.06	581.44	5.472		
12/14/2022 21:30	18001	11.97	-1.096	679.8	591.2	5.233		
12/14/2022 22:00	18002	11.97	-1.225	691.81	603.19	5.392		
12/14/2022 22:30	18003	11.96	-1.374	680.26	591.69	5.128		
12/14/2022 23:00	18004	11.96	-1.5	683.52	594.99	4.943		
12/14/2022 23:30	18005	11.96	-1.46	691.94	603.28	5.581		
12/15/2022 0:00	18006	11.96	-1.245	690.43	601.63	6.272		
12/15/2022 0:30	18007	11.96	-1.033	688.3	599.44	6.605		
12/15/2022 1:00	18008	11.96	-0.82	686.76	597.81	7.09		
12/15/2022 1:30	18009	11.96	-0.585	674.85	585.86	7.354		
12/15/2022 2:00	18010	11.96	-0.33	675.89	586.86	7.588		
12/15/2022 2:30	18011	11.96	-0.118	674.59	585.52	7.829		
12/15/2022 3:00	18012	11.96	0.054	667.91	578.83	7.944		
12/15/2022 3:30	18013	11.96	0.246	672.7	583.57	8.18		
12/15/2022 4:00	18014	11.96	0.33	668.75	579.63	8.25		
12/15/2022 4:30	18015	11.96	0.436	671.8	582.65	8.32		
12/15/2022 5:00	18016	11.97	0.436	659.35	570.3	8.018		
12/15/2022 5:30	18017	11.96	0.352	666.69	577.69	7.609		
12/15/2022 6:00	18018	11.96	0.287	670	581.01	7.497		
12/15/2022 6:30	18019	11.97	0.266	672.82	583.8	7.601		
12/15/2022 7:00	18020	11.96	0.287	673.17	584.15	7.551		
12/15/2022 7:30	18021	11.96	0.309	666.01	577.02	7.523		
12/15/2022 8:00	18022	11.96	0.33	668.15	579.15	7.525		
12/15/2022 8:30	18023	11.96	0.373	673.06	584.04	7.559		
12/15/2022 9:00	18024	11.96	0.436	675.21	586.16	7.675		
12/15/2022 9:30	18025	11.96	0.522	673.83	584.76	7.857		
12/15/2022 10:00	18026	11.96	0.691	674.79	585.66	8.15		
12/15/2022 10:30	18027	11.96	0.903	674.44	585.23	8.623		
12/15/2022 11:00	18028	11.95	1.159	671.91	582.64	9.054		
12/15/2022 11:30	18029	11.97	1.437	672.74	583.39	9.483		
12/15/2022 12:00	18030	11.97	1.778	663.14	573.74	10.051		
12/15/2022 12:30	18031	11.96	2.182	659.24	569.77	10.641		
12/15/2022 13:00	18032	11.96	2.566	659.75	570.2	11.156		
12/15/2022 13:30	18033	11.97	2.93	657.82	568.21	11.658		
12/15/2022 14:00	18034	11.97	3.377	647.07	557.46	12.239		
12/15/2022 14:30	18035	11.96	3.827	642.79	553.15	12.783		
12/15/2022 15:00	18036	11.96	4.15	647.01	557.3	13		
12/15/2022 15:30	18037	11.96	4.385	641.19	551.52	13.145		
12/15/2022 16:00	18038	11.97	4.643	633.77	544.14	13.414		
12/15/2022 16:30	18039	11.97	4.902	628.63	539.04	13.571		
12/15/2022 17:00	18040	11.96	5.14	638.61	548.9	13.619		
12/15/2022 17:30	18041	11.96	5.334	631.94	542.31	13.607		
12/15/2022 18:00	18042	11.97	5.528	627.24	537.65	13.751		
12/15/2022 18:30	18043	11.97	5.788	628.59	538.96	13.938		
12/15/2022 19:00	18044	11.97	6.025	623.53	533.94	14.152		
12/15/2022 19:30	18045	11.97	6.265	636.5	546.72	14.373		
12/15/2022 20:00	18046	11.97	6.524	631.12	541.39	14.577		
12/15/2022 20:30	18047	11.98	6.809	621.9	532.25	14.885		
12/15/2022 21:00	18048	11.98	7.159	610.89	521.39	15.03		
12/15/2022 21:30	18049	11.97	7.487	617.46	527.92	14.491		
12/15/2022 22:00	18050	11.97	7.817	625.79	536.15	14.341		
12/15/2022 22:30	18051	11.98	8.1	635.22	545.47	14.246		
12/15/2022 23:00	18052	11.98	8.39	923.49	837.26	14.088		
12/15/2022 23:30	18053	11.98	8.61	1275.26	1205.58	13.928		
12/16/2022 0:00	18054	11.98	8.77	1558.38	1507.26	13.945		
12/16/2022 0:30	18055	11.98	8.9	1789.31	1755.03	13.9		
12/16/2022 1:00	18056	11.98	9.03	2009.52	1991.71	14.01		
12/16/2022 1:30	18057	11.99	9.21	2161.58	2155.07	14.11		
12/16/2022 2:00	18058	11.98	9.44	2314.61	2319.25	14.127		
12/16/2022 2:30	18059	11.98	9.59	2471.9	2487.55	14.176		
12/16/2022 3:00	18060	11.98	9.75	2595.77	2619.67	14.235		
12/16/2022 3:30	18061	12	9.86	2678.77	2707.93	14.34		
12/16/2022 4:00	18062	11.99	9.93	2769.14	2803.81	14.395		
12/16/2022 4:30	18063	11.98	9.97	2889.62	2931.26	14.411		
12/16/2022 5:00	18064	11.98	9.97	2947.18	2991.96	14.421		
12/16/2022 5:30	18065	12	9.95	3029.41	3078.46	14.429		
12/16/2022 6:00	18066	11.99	9.88	3062.2	3112.86	14.465		
12/16/2022 6:30	18067	11.98	9.77	3106.49	3159.26	14.495		
12/16/2022 7:00	18068	11.98	9.57	3128.07	3181.83	14.513		
12/16/2022 7:30	18069	11.98	9.3	3159.3	3214.5	14.513		
12/16/2022 8:00	18070	11.99	8.9	3160.86	3216.17	14.451		
12/16/2022 8:30	18071	11.99	8.5	3078.88	3130.44	14.329		
12/16/2022 9:00	18072	11.98	8.1	3062.33	3113.17	14.208		
12/16/2022 9:30	18073	11.98	7.729	3028.15	3077.34	14.113		
12/16/2022 10:00	18074	11.99	7.552	3035.62	3085.24	14.047		
12/16/2022 10:30	18075	11.98	7.487	3034.86	3084.46	14.032		
12/16/2022 11:00	18076	11.98	7.552	3058.01	3108.74	14.069		
12/16/2022 11:30	18077	11.98	7.663	3097.81	3150.45	14.101		
12/16/2022 12:00	18078	11.97	7.817	3128.34	3182.36	14.171		
12/16/2022 12:30	18079	11.98	8.08	3227.94	3286.28	14.29		
12/16/2022 13:00	18080	11.98	8.37	3318.6	3380.54	14.324		
12/16/2022 13:30	18081	11.98	8.57	3467.33	3534.4	14.338		
4/7/2023 11:30	18082	12.73	21.56	224.72	152.11	26.587		
4/7/2023 12:00	18083	12.72	21.7	200.29	132.33	27.972		
4/7/2023 12:30	18084	12.72	21.81	203.49	134.87	28.414		
4/7/2023 13:00	18085	12.72	21.84	194.9	128.02	28.574		
4/7/2023 13:30	18086	12.71	21.72	215.25	144.33	28.551		
4/7/2023 14:00	18087	12.71	21.67	201.22	133.05	28.484		
4/7/2023 14:30	18088	12.71	21.75	214.23	143.51	28.553		
4/7/2023 15:00	18089	12.71	21.84	213.46	142.88	28.677		
4/7/2023 15:30	18090	12.71	21.89	194.08	127.36	28.722		
4/7/2023 16:00	18091	12.71	21.95	201.06	132.92	28.727		
4/7/2023 16:30	18092	12.7	21.92	200.52	132.48	28.74		
4/7/2023 17:00	18093	12.71	21.84	185.66	120.72	28.718		
4/7/2023 17:30	18094	12.71	21.72	177.84	114.59	28.657		
4/7/2023 18:00	18095	12.7	21.67	181.11	117.15	28.596		
4/7/2023 18:30	18096	12.69	21.62	172.59	110.53	28.544		
4/7/2023 19:00	18097	12.71	21.59	174.89	112.31	28.514		
4/7/2023 19:30	18098	12.71	21.59	178.49	115.11	28.5		
4/7/2023 20:00	18099	12.69	21.59	174.2	111.78	28.489		
4/7/2023 20:30	18100	12.69	21.59	176.56	113.61	28.499		
4/7/2023 21:00	18101	12.7	21.62	178.69	115.27	28.507		
4/7/2023 21:30	18102	12.7	21.62	175.81	113.02	28.527		
4/7/2023 22:00	18103	12.69	21.62	172.51	110.46	28.533		
4/7/2023 22:30	18104	12.69	21.62	172.77	110.66	28.539		
4/7/2023 23:00	18105	12.69	21.62	175.9	113.09	28.549		
4/7/2023 23:30	18106	12.69	21.67	178.29	114.95	28.567		
4/8/2023 0:00	18107	12.69	21.67	182.4	118.17	28.577		
4/8/2023 0:30	18108	12.68	21.67	188.41	122.88	28.589		
4/8/2023 1:00	18109	12.69	21.67	184.33	119.67	28.603		
4/8/2023 1:30	18110	12.69	21.62	181.91	117.78	28.557		
4/8/2023 2:00	18111	12.69	21.56	177.45	114.3	28.511		
4/8/2023 2:30	18112	12.68	21.53	185.04	120.24	28.483		
4/8/2023 3:00	18113	12.68	21.53	183.02	118.65	28.47		
4/8/2023 3:30	18114	12.69	21.51	179.46	115.87	28.458		
4/8/2023 4:00	18115	12.68	21.51	181.58	117.52	28.455		
4/8/2023 4:30	18116	12.68	21.51	178.65	115.23	28.445		
4/8/2023 5:00	18117	12.67	21.51	171.68	109.82	28.43		
4/8/2023 5:30	18118	12.68	21.45	184.46	119.78	28.406		
4/8/2023 6:00	18119	12.68	21.45	180.45	116.64	28.393		
4/8/2023 6:30	18120	12.67	21.45	180.75	116.88	28.398		
4/8/2023 7:00	18121	12.67	21.45	177.51	114.35	28.394		
4/8/2023 7:30	18122	12.68	21.45	178.99	115.5	28.392		
4/8/2023 8:00	18123	12.68	21.45	172.33	110.32	28.392		
4/8/2023 8:30	18124	12.67	21.48	178.88	115.42	28.408		
4/8/2023 9:00	18125	12.67	21.51	177.59	114.41	28.431		
4/8/2023 9:30	18126	12.67	21.51	174.47	111.99	28.457		
4/8/2023 10:00	18127	12.67	21.51	177.8	114.58	28.469		
4/8/2023 10:30	18128	12.67	21.51	171.84	109.94	28.474		
4/8/2023 11:00	18129	12.66	21.53	165.66	105.18	28.497		
4/8/2023 11:30	18130	12.67	21.56	172.55	110.49	28.517		
4/8/2023 12:00	18131	12.67	21.59	173.19	110.99	28.545		
4/8/2023 12:30	18132	12.67	21.62	172.52	110.47	28.567		
4/8/2023 13:00	18133	12.66	21.64	168.38	107.27	28.593		
4/8/2023 13:30	18134	12.66	21.67	169.8	108.36	28.61		
4/8/2023 14:00	18135	12.67	21.67	170.14	108.62	28.631		
4/8/2023 14:30	18136	12.67	21.7	167.38	106.5	28.65		
4/8/2023 15:00	18137	12.66	21.7	171.28	109.5	28.664		
4/8/2023 15:30	18138	12.66	21.45	176.69	113.71	28.443		
4/8/2023 16:00	18139	12.66	21.29	170.36	108.81	28.325		
4/8/2023 16:30	18140	12.66	21.23	173.03	110.87	28.285		
4/8/2023 17:00	18141	12.65	21.18	169.12	107.85	28.231		
4/8/2023 17:30	18142	12.65	21.18	180.24	116.49	28.185		
4/8/2023 18:00	18143	12.66	21.12	163.66	103.66	28.141		
4/8/2023 18:30	18144	12.66	21.1	169.28	107.98	28.096		
4/8/2023 19:00	18145	12.65	21.04	168.31	107.23	28.03		
4/8/2023 19:30	18146	12.65	20.99	174.5	112.02	27.972		
4/8/2023 20:00	18147	12.66	20.96	178.72	115.31	27.932		
4/8/2023 20:30	18148	12.65	20.93	178.78	115.35	27.882		
4/8/2023 21:00	18149	12.65	20.91	175.17	112.55	27.857		
4/8/2023 21:30	18150	12.65	20.85	169.97	108.52	27.825		
4/8/2023 22:00	18151	12.65	20.83	172.33	110.35	27.788		
4/8/2023 22:30	18152	12.65	20.85	173.77	111.47	27.811		
4/8/2023 23:00	18153	12.65	20.91	169.53	108.18	27.888		
4/8/2023 23:30	18154	12.64	20.99	170.31	108.78	27.982		
4/9/2023 0:00	18155	12.64	20.96	173.89	111.55	27.96		
4/9/2023 0:30	18156	12.65	20.85	177.31	114.21	27.833		
4/9/2023 1:00	18157	12.65	20.77	178.62	115.24	27.764		
4/9/2023 1:30	18158	12.63	20.74	182.37	118.17	27.718		
4/9/2023 2:00	18159	12.63	20.69	192.44	126.1	27.671		
4/9/2023 2:30	18160	12.64	20.69	184.6	119.92	27.652		
4/9/2023 3:00	18161	12.64	21.04	189.19	123.52	27.913		
4/9/2023 3:30	18162	12.63	21.29	178.98	115.51	28.168		
4/9/2023 4:00	18163	12.63	21.45	175.57	112.84	28.332		
4/9/2023 4:30	18164	12.64	21.53	166.26	105.64	28.412		
4/9/2023 5:00	18165	12.63	21.62	170.68	109.05	28.474		
4/9/2023 5:30	18166	12.63	21.62	171.64	109.79	28.523		
4/9/2023 6:00	18167	12.63	21.64	178.27	114.94	28.535		
4/9/2023 6:30	18168	12.63	21.64	176.26	113.37	28.552		
4/9/2023 7:00	18169	12.63	21.67	183.11	118.72	28.555		
4/9/2023 7:30	18170	12.63	21.72	185.14	120.31	28.583		
4/9/2023 8:00	18171	12.63	21.72	171.45	109.63	28.65		
4/9/2023 8:30	18172	12.63	21.48	174.92	112.33	28.437		
4/9/2023 9:00	18173	12.63	21.23	171.86	109.97	28.196		
4/9/2023 9:30	18174	12.63	21.18	168.51	107.38	28.2		
4/9/2023 10:00	18175	12.62	21.02	172.32	110.33	28.043		
4/9/2023 10:30	18176	12.62	20.85	168.52	107.4	27.886		
4/9/2023 11:00	18177	12.63	20.74	171.33	109.57	27.817		
4/9/2023 11:30	18178	12.63	20.74	169.94	108.5	27.748		
4/9/2023 12:00	18179	12.62	20.77	176.4	113.51	27.755		
4/9/2023 12:30	18180	12.62	20.8	159.28	100.32	27.788		
4/9/2023 13:00	18181	12.62	20.72	164.15	104.05	27.681		
4/9/2023 13:30	18182	12.62	20.61	172.48	110.47	27.555		
4/9/2023 14:00	18183	12.62	20.61	171.64	109.82	27.501		
4/9/2023 14:30	18184	12.62	20.72	168.7	107.55	27.666		
4/9/2023 15:00	18185	12.62	20.72	171.49	109.7	27.712		
4/9/2023 15:30	18186	12.62	20.69	170.58	109	27.703		
4/9/2023 16:00	18187	12.61	20.72	165.88	105.37	27.698		
4/9/2023 16:30	18188	12.61	20.74	171.32	109.57	27.706		
4/9/2023 17:00	18189	12.62	20.77	167.09	106.3	27.717		
4/9/2023 17:30	18190	12.62	20.77	167.33	106.49	27.72		
4/9/2023 18:00	18191	12.61	20.74	164.07	103.98	27.712		
4/9/2023 18:30	18192	12.61	20.74	165.45	105.05	27.709		
4/9/2023 19:00	18193	12.61	20.72	170.16	108.67	27.687		
4/9/2023 19:30	18194	12.61	20.72	167.53	106.64	27.66		
4/9/2023 20:00	18195	12.61	20.69	173.9	111.57	27.637		
4/9/2023 20:30	18196	12.61	20.64	175.49	112.81	27.605		
4/9/2023 21:00	18197	12.61	20.64	179.97	116.3	27.57		
4/9/2023 21:30	18198	12.61	20.64	179.19	115.69	27.554		
4/9/2023 22:00	18199	12.61	20.66	173.04	110.9	27.574		
4/9/2023 22:30	18200	12.6	20.74	177.01	113.99	27.62		
4/9/2023 23:00	18201	12.6	20.93	184.65	119.96	27.748		
4/9/2023 23:30	18202	12.61	21.12	184.52	119.85	27.943		
4/10/2023 0:00	18203	12.61	21.26	184.16	119.56	28.081		
4/10/2023 0:30	18204	12.6	21.37	181.89	117.78	28.225		
4/10/2023 1:00	18205	12.6	21.45	179.47	115.88	28.316		
4/10/2023 1:30	18206	12.61	21.51	172.53	110.48	28.36		
4/10/2023 2:00	18207	12.61	21.53	162.23	102.56	28.393		
4/10/2023 2:30	18208	12.6	21.56	172.87	110.74	28.425		
4/10/2023 3:00	18209	12.6	21.45	176.27	113.38	28.392		
4/10/2023 3:30	18210	12.61	21.37	176.42	113.5	28.344		
4/10/2023 4:00	18211	12.61	21.34	184.76	120.02	28.313		
4/10/2023 4:30	18212	12.6	21.31	184.21	119.59	28.287		
4/10/2023 5:00	18213	12.6	21.29	181.91	117.79	28.27		
4/10/2023 5:30	18214	12.61	21.29	181.78	117.69	28.274		
4/10/2023 6:00	18215	12.6	21.29	178.64	115.23	28.283		
4/10/2023 6:30	18216	12.6	21.4	184.36	119.71	28.308		
4/10/2023 7:00	18217	12.6	21.56	200.5	132.48	28.426		
4/10/2023 7:30	18218	12.59	21.56	200.6	132.56	28.476		
4/10/2023 8:00	18219	12.6	21.45	184.97	120.19	28.389		
4/10/2023 8:30	18220	12.6	21.31	173.89	111.54	28.157		
4/10/2023 9:00	18221	12.59	21.23	197.45	130.06	28.008		
4/10/2023 9:30	18222	12.59	21.04	202.79	134.33	27.874		
4/10/2023 10:00	18223	12.6	21.02	191.95	125.71	27.844		
4/10/2023 10:30	18224	12.6	21.15	187.96	122.55	27.967		
4/10/2023 11:00	18225	12.59	21.23	214.24	143.53	28.027		
4/10/2023 11:30	18226	12.59	21.31	197.46	130.07	28.122		
4/10/2023 12:00	18227	12.6	21.18	180.95	117.05	27.935		
4/10/2023 12:30	18228	12.6	21.04	181.24	117.29	27.766		
4/10/2023 13:00	18229	12.58	20.91	187.38	122.11	27.666		
4/10/2023 13:30	18230	12.58	20.83	185.6	120.71	27.537		
4/10/2023 14:00	18231	12.59	20.74	184.98	120.22	27.463		
4/10/2023 14:30	18232	12.6	20.72	185.53	120.66	27.399		
4/10/2023 15:00	18233	12.58	20.69	187.02	121.84	27.389		
4/10/2023 15:30	18234	12.58	20.64	193.2	126.72	27.348		
4/10/2023 16:00	18235	12.57	20.61	183.17	118.81	27.302		
4/10/2023 16:30	18236	12.59	20.5	182.03	117.92	27.252		
4/10/2023 17:00	18237	12.58	20.48	177.11	114.08	27.372		
4/10/2023 17:30	18238	12.58	20.66	178.34	115.03	27.521		
4/10/2023 18:00	18239	12.58	20.74	163.53	103.57	27.579		
4/10/2023 18:30	18240	12.58	20.74	170.2	108.71	27.572		
4/10/2023 19:00	18241	12.58	20.74	166.15	105.58	27.565		
4/10/2023 19:30	18242	12.58	20.77	166.64	105.96	27.606		
4/10/2023 20:00	18243	12.58	20.8	171.14	109.43	27.645		
4/10/2023 20:30	18244	12.58	20.83	160.77	101.46	27.684		
4/10/2023 21:00	18245	12.58	20.83	165.58	105.15	27.699		
4/10/2023 21:30	18246	12.58	20.85	172.61	110.57	27.71		
4/10/2023 22:00	18247	12.57	20.83	183.84	119.32	27.72		
4/10/2023 22:30	18248	12.58	20.77	193.37	126.84	27.638		
4/10/2023 23:00	18249	12.58	20.66	202.02	133.73	27.501		
4/10/2023 23:30	18250	12.57	20.61	199.94	132.07	27.432		
4/11/2023 0:00	18251	12.57	20.8	200.2	132.27	27.625		
4/11/2023 0:30	18252	12.58	20.96	207.41	138.04	27.792		
4/11/2023 1:00	18253	12.58	21.15	204.31	135.54	27.976		
4/11/2023 1:30	18254	12.57	21.31	196.58	129.37	28.143		
